opportunity_id,content_id,vol_requests,event_time,title,hits,summary,is_priority,category_id,category_desc,amsl,amsl_unit,org_title,org_content_id,addresses_count,locality,region,postalcode,primary_loc,display_url,recurrence_type,hours,created_date,last_modified_date,start_date_date,end_date_date,status,Latitude,Longitude,Community Board,Community Council ,Census Tract,BIN,BBL,NTA
5744,52471,5,0,Special Events Assistant,65,"Jewish Home Lifecare is seeking volunteers to assist with event set-up and transport of residents to special events activiteis on holidays, weekends, and during evenings",,2.0,Helping Neighbors in Need,,,"Jewish Home Lifecare, Manhattan Division",2694,1,"120 106th Street
New York, NY 10025
(40.7994834845182, -73.96352009942227)",NY,10025.0,,/opportunities/5744,ongoing,0,September 14 2011,September 16 2011,September 14 2011,September 13 2012,approved,,,,,,,,
5024,37240,20,0,Animal Foster Parent,952,"Major Objective: To provide a stable, caring and loving environment for BAW’s animals while they are on medical or behavior treatment; to increase social interaction; and to provide extra attention to nursing animals.",,1.0,Strengthening Communities,,,Bideawee  ,152,1,"410 38th Street
New York, NY 10016
(40.74602638032883, -73.9710330229442)",NY,10016.0,,/opportunities/5024,ongoing,0,January 21 2011,January 21 2011,January 21 2011,January 21 2012,approved,,,,,,,,
5470,41264,25,0,Hudson River Clean-up,193,Join Friends and the Hudson River Park Trust in our efforts to help care for the more than 400 acres of water in Hudson River Park's Estuarine Sanctuary. The Clean Sanctuary Campaign has been created to remove debris from the river as floatables arrive daily with the tide.,,4.0,Environment,,,Friends of Hudson River Park,429,1,"54 New
York, NY 10014
(40.73358645135369, -74.01019960472792)",NY,10014.0,,/opportunities/5470,onetime,0,June 13 2011,June 15 2011,June 25 2011,June 25 2011,approved,,,,,,,,
5724,51957,10,0,Mariners' Response to 9-11: Exhibit Aboard the LILAC,209,"PortSide NewYork is sponsoring a multimedia exhibit on the Marine response to 9-11, shown aboard the LILAC at Pier 25 in Hudson River Park during Sep. and Oct. Volunteers are needed to extend the hours the exhibit is open to the public.",,1.0,Strengthening Communities,,,PortSide NewYork,3422,1,"25 New
York, NY 10013
(40.721242188776046, -74.00888900022716)",NY,10013.0,,/opportunities/5724,ongoing,0,September 07 2011,September 13 2011,September 08 2011,October 31 2011,approved,,,,,,,,
5195,38547,10,0,Science Center Open House Volunteers!,28,"The Iridescent NYC Science Studio (www.iridescentlearning.org) aims to evolve the press-and-watch science center model into a hub of design, creativity, and learning by doing. We are looking for volunteers to operate cool exhibits at our first open house!",,3.0,Education,,,Iridescent,38544,1,"890 Garrison Ave
Bronx, NY 10474
(40.817114194167054, -73.89198548226072)",NY,10474.0,,/opportunities/5195,onetime,0,March 15 2011,March 15 2011,March 18 2011,March 18 2011,approved,,,,,,,,
5170,38390,34,0,Queens Fall Harvest Festival-volunteers Needed!`,0,"Volunteer at the Fall Harvest Festival in Highland Park, Queens.",,1.0,Strengthening Communities,,,New York City Department of Parks & Recreation,3706,1,"80 30 Park Lane
Kew Gardens, NY 11415
(40.708286075142325, -73.82855612156771)",NY,11415.0,,/opportunities/5170,onetime,0,March 08 2011,March 09 2011,March 08 2011,March 08 2011,approved,,,,,,,,
5498,42782,2,0,Clerical Support,524,General Office work clerical/research,,,,,,Brooklyn Community Board No. 1,42438,1,"1 Brooklyn
NY 11211
(40.711589765255496, -73.95817675075642)",NY,11211.0,,/opportunities/5498,ongoing,0,June 30 2011,July 01 2011,July 01 2011,June 30 2012,approved,,,,,,,,
5635,50183,1,0,Client Services and Welcome Desk,70,NYAWC is seeking a volunteer to support the efficient operations of the Client Services division.,,2.0,Helping Neighbors in Need,,,New York Asian Women's Center,24,1,"32 Broadway
New York, NY 10004
(40.70604252290616, -74.01308532103428)",NY,10004.0,,/opportunities/5635,ongoing,0,August 16 2011,August 19 2011,August 16 2011,March 06 2012,approved,,,,,,,,
5259,39153,2,0,English Teacher,367,English teacher needed to teach English as a Second Language.,,2.0,Helping Neighbors in Need,,,Greater Chinatown Community Association,1232,1,"105 Mosco Street
New York, NY 10013
(40.714478163541, -73.99923576178304)",NY,10013.0,,/opportunities/5259,ongoing,0,April 11 2011,June 18 2011,June 18 2011,June 18 2012,approved,,,,,,,,
5020,37212,2011,0,TimeBanksNYC's 2011 in 2011 Membership Drive,4070,Join our membership campaign to become the largest timebank in the United States!,y,2.0,Helping Neighbors in Need,,,TimeBanksNYC,36902,1,"5 Boroughs
New York, NY 10007
(40.71363051943297, -74.00913138370635)",NY,10007.0,,/opportunities/5020,ongoing,0,January 20 2011,March 21 2011,March 01 2011,March 01 2012,approved,,,,,,,,
5764,52742,12,0,Friendly Visitor for Older Adults,31,Looking for an Older Adult Friendly Visitor who can provide general companionship and general assistance to seniors in the community.,,2.0,Helping Neighbors in Need,,,Carter Burden Center for the Aging,24345,1,"1484 First Avenue
New York, NY 10075
(40.77130632257246, -73.95343329083079)",NY,10075.0,,/opportunities/5764,ongoing,0,September 20 2011,September 21 2011,September 20 2011,September 19 2012,approved,,,,,,,,
5273,39202,5,0,Fundraising Volunteer Opportunities,154,"Fundraising - foundations, direct mail, personal solicitation, business, government a0nd planned giving",,1.0,Strengthening Communities,,,Hearts and Minds,39195,1,"165 105th Street
New York, NY 10025
(40.79937645675807, -73.96519802101764)",NY,10025.0,,/opportunities/5273,ongoing,0,April 12 2011,April 14 2011,April 12 2011,April 11 2012,approved,,,,,,,,
5346,39841,20,0,Riverbank Roller Skating Rink ,27,"Please joins us and the PAL kids for lunch, followed by roller skating in Riverside Park. It's a great way to spend a Saturday afternoon with a wonderful group of kids! Volunteers are kindly asked to pay for their expenses on the day.",,,,,,Street Project,3001,1,"441 Manhattan Avenue
New York, NY 10026
(40.80669464442542, -73.95561864336202)",NY,10026.0,,/opportunities/5346,onetime,0,May 10 2011,May 11 2011,May 14 2011,May 14 2011,approved,,,,,,,,
5128,38054,5,0,After school program volunteer,466,"We have 14 students in our after school program, ages 7 to 14. Volunteers will help the kids finish all their homework before they go home, assign extra classwork when they are finished and lead students in extracurricular activities.",,3.0,Education,,,WisdomLand After School and Summer Day Camp,38048,1,"132 03 Sanford Avenue
Flushing, NY 11354
(40.76862022064671, -73.82719028070687)",NY,11354.0,,/opportunities/5128,ongoing,0,February 23 2011,July 08 2011,February 23 2011,June 28 2011,approved,,,,,,,,
5216,38699,10,0,Homework Helpers,522,Has math always come easily to you?  Do you know what prepositions and adjectives are?  Are you an expert on ecosystems?  Well . . . have you ever considered sharing your knowledge by becoming a tutor for children in need?,,3.0,Education,,,Metropolitan Council on Jewish Poverty,974,1,"80 Maiden Lane
New York, NY 10038
(40.70722063476455, -74.00745556513084)",NY,10038.0,,/opportunities/5216,ongoing,0,March 21 2011,March 21 2011,April 05 2011,June 29 2011,approved,,,,,,,,
5311,39431,25,0,2011 Lexington Craft Fair,76,"Help support the Lexington School and Center for the Deaf in running our very first craft fair!  We've advertised everywhere and are hoping for a huge turnout.  Help out with set-up, selling raffles, greeting attendees, assisting vendors, and breaking-down.  We'd love to have you help!  ASL welcome!",,1.0,Strengthening Communities,,,Lexington School and Center for the Deaf,38253,1,"26 26 75th St
Jackson Heights, NY 11370
(40.75935377085989, -73.89184400040028)",NY,11370.0,,/opportunities/5311,onetime,0,April 20 2011,April 21 2011,May 01 2011,May 01 2011,approved,,,,,,,,
5518,46478,100,0,Poll Workers and Interperters Needed!,237,"he Board of Elections in the City of New York is in need of poll workers to serve at poll sites across the city. The Board is also recruiting bilingual residents fluent in Spanish, Chinese or Korean to serve as  interpreters on Election Day.",,1.0,Strengthening Communities,,,NYC Service,3747,1,"five boroughs
New York, NY 10007
(40.71363051943297, -74.00913138370635)",NY,10007.0,,/opportunities/5518,ongoing,0,July 14 2011,July 26 2011,July 14 2011,September 01 2011,approved,,,,,,,,
5417,40929,99,0,Grant Proposal Budget for Professionals,54,"A well-designed proposal budget accompanies an organization’s grant proposal or major ask and may be required by a funder. It amplifies the proposal by providing a well thought-out, specific, and tangible plan for the use of funds.",,1.0,Strengthening Communities,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5417,ongoing,0,June 06 2011,June 07 2011,June 05 2011,June 04 2012,approved,,,,,,,,
5222,38743,50,0,Bike New York Volunteer,550,"Bike New York is looking for intern to help with event organization, and behind the scenes work.",,5.0,Health,,,Bike New York,38740,1,"475 Riverside Drive
New York City, NY 11205
(40.693882095282504, -73.96433450773128)",NY,11205.0,,/opportunities/5222,ongoing,0,March 22 2011,March 23 2011,March 22 2011,October 15 2011,approved,,,,,,,,
5277,39206,5,0,Accounting Volunteer Opportunity,542,"The accounting intern/ volunteer will be exposed to a number of topics in the accounting discipline such as basic accounting and bookkeeping, cost-benefit analysis, reporting, socially-responsible investing.",,1.0,Strengthening Communities,,,Hearts and Minds,39195,1,"165 105th Street
New York, NY 10025
(40.79937645675807, -73.96519802101764)",NY,10025.0,,/opportunities/5277,ongoing,0,April 12 2011,April 14 2011,April 12 2011,April 11 2012,approved,,,,,,,,
5359,39929,4,0,Data Entry Assistance,73,"The Police Athletic League seeks volunteers to imput survey data on Wednesday, May 18 from 10:00 am to 12:00 pm in Manhattan!",,1.0,Strengthening Communities,,,Police Athletic League Of New York,3067,1,"34 1 2 East 12th Street
New York, NY 10003
(40.734434119371144, -73.99401070079284)",NY,10003.0,,/opportunities/5359,onetime,0,May 12 2011,May 13 2011,May 18 2011,May 18 2011,approved,,,,,,,,
5284,39241,100,0,Event Hosting and Campaign Promotion UNICEF Tap Project Volunteer,168,The U.S. Fund for UNICEF is inviting committed volunteers to promote the campaign in their communities in inspiring ways and to host UNICEF Tap Project fundraising events.,,4.0,Environment,,,US Fund for UNICEF,35469,1,"125 Maiden Lane
New York, NY 10038
(40.706178049016415, -74.00602267255746)",NY,10038.0,,/opportunities/5284,ongoing,0,April 13 2011,April 14 2011,April 13 2011,May 15 2011,approved,,,,,,,,
4982,36928,100,0,Clerical / Administrative Volunteers (Updated 9/23/11),2953,Clerical volunteers are deeply appreciated for the work they put in with JBFCS. We are located in all 5 boroughs and Westchester. Just bring a positive attitude! See full description...,,,,,,JBFCS,1891,12,"135 50th Street
New York, NY 10020
(40.76073029550787, -73.98236448051341)",NY,10020.0,,/opportunities/4982,ongoing,0,January 11 2011,September 23 2011,September 23 2011,September 23 2012,approved,,,,,,,,
5445,40994,99,0,Press Release for Professionals,55,A press release is a written communication directed at members of the media containing information about something newsworthy an organization is doing. A press release announces this information in an exciting and compelling way to encourage media outlets to pick up the story.,,1.0,Strengthening Communities,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5445,ongoing,0,June 07 2011,June 10 2011,June 06 2011,June 05 2012,approved,,,,,,,,
5229,38782,6,0,Volunteer at an Art Gallery Dedication,10,"This dedication is of the Nottage Community Art Gallery for Ruby Nottage, the mother of famed playwright, Lynn Nottage.",,1.0,Strengthening Communities,,,YWCA of Brooklyn,34656,1,"30 Third Avenue
Brooklyn, NY 11217
(40.685876893530235, -73.98037041156317)",NY,11217.0,,/opportunities/5229,onetime,0,March 24 2011,April 14 2011,March 25 2011,March 25 2011,approved,,,,,,,,
5114,37879,4,0,Art Programming at Incarnation Children’s Center,230,We are looking for artists to do arts programming with middle school and high school age students at the Incatnation Children's Center.  ICC is a nursing facility for children who are HIV positive and living with physical and cognitive disabilities.  Position is from April 16 - 30.,,1.0,Strengthening Communities,,,Artists Striving To End Poverty,2250,1,"165 46th Street
New York, NY 10036
(40.7586085621595, -73.98506333562563)",NY,10036.0,,/opportunities/5114,ongoing,0,February 15 2011,February 22 2011,April 16 2011,April 30 2011,approved,,,,,,,,
5415,40926,99,0,Donor Relations Strategy for Professionals,36,"Sustaining donors’ engagement with an organization is far more cost-effective than acquiring new donors. A donor relations strategy involves an effective structure for engaging existing donors in the organization’s work by timely and appropriate donor communication, and gift stewardship.",,1.0,Strengthening Communities,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5415,ongoing,0,June 06 2011,June 08 2011,June 05 2011,June 04 2012,approved,,,,,,,,
5266,39181,2,0,Driver,114,Services for the UnderServed (SUS) is currently seeking volunteers interested in becoming an on-demand Driver.  Volunteers are needed occasionally to drive staff and other individuals to program sites located throughout New York City.,,2.0,Helping Neighbors in Need,,,"Services for the UnderServed, Inc.",38951,1,"305 Seventh Avenue
New York, NY 10001
(40.74678037991758, -73.99366420981637)",NY,10001.0,,/opportunities/5266,ongoing,0,April 12 2011,April 14 2011,April 12 2011,April 11 2012,approved,,,,,,,,
5288,39274,5,0,"Journalism, Copywriting, Creative Writing Opportunity",551,"Are you interested in journalism, research, writing and editing, volunteer with us!",,,,,,Hearts and Minds,39195,1,"165 105th Street
New York, NY 10025
(40.79937645675807, -73.96519802101764)",NY,10025.0,,/opportunities/5288,ongoing,0,April 14 2011,April 18 2011,April 14 2011,April 13 2012,approved,,,,,,,,
5011,37039,50,0,John Kieran Volunteer Day,129,Join us as we restore the beautiful John Kieran Nature Trail and the forest.,,1.0,Strengthening Communities,,,Friends of Van Cortlandt Park,161,1,"124 Gale Pl
Bronx, NY 10463
(40.88463029202243, -73.89251933209881)",NY,10463.0,,/opportunities/5011,onetime,0,January 14 2011,March 15 2011,June 11 2011,June 11 2011,approved,,,,,,,,
5441,40990,99,0,Event Sponsorship for Professionals,43,"Obtaining funding through corporate sponsorship is fundamental to the success of many events. However, securing corporate sponsorships for events can be challenging and skills involved are very different from those that work in organization’s everyday fundraising.",,1.0,Strengthening Communities,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5441,ongoing,0,June 07 2011,June 10 2011,June 06 2011,June 05 2012,approved,,,,,,,,
5186,38480,20,0,Volunteer at School's Out for Summer Event-Queens,251,"This volunteer event will be held in Bayswater Park, Queens, on June 25th.  20 volunteers are needed to assist with crafts, games, face painting and popcorn making.",,1.0,Strengthening Communities,,,New York City Department of Parks & Recreation,3706,1,"80 30 Park Lane
Kew Gardens, NY 11415
(40.708286075142325, -73.82855612156771)",NY,11415.0,,/opportunities/5186,onetime,0,March 11 2011,March 11 2011,June 25 2011,June 25 2011,approved,,,,,,,,
5047,37392,1,0,Public Relations Intern ,385,"Seeking a highly motivated and energetic Public Relations Intern, who will be responsible for executing our public relations goals. The Public Relations Intern will write and edit press releases, arrange media interviews and maintain an on-going relationship with media professionals and the public.",,1.0,Strengthening Communities,,,"Spoons Across America dba Farm to Table, Inc.",37389,1,"540 President Street
Brooklyn, NY 11215
(40.6773834625823, -73.98508745696203)",NY,11215.0,,/opportunities/5047,ongoing,0,January 27 2011,January 28 2011,January 26 2011,January 26 2012,approved,,,,,,,,
5217,38701,1,0,Volunteer Coordinator,26,"Works with the co-producers and Front of House Manager to recruit, screen and organize volunteers for an array of opportunities with one of NYC's leading small opera companies.",,1.0,Strengthening Communities,,,Chelsea Opera,3182,1,"277 New
York, NY 10113-0277
(40.741242999564804, -73.99834000029074)",NY,,,/opportunities/5217,ongoing,0,March 21 2011,March 21 2011,March 21 2011,March 20 2012,approved,,,,,,,,
5357,39921,12,0,SAG (Support & Gear) Vehicle Driver or Assistant Driver,66,Ensure that we have support and gear vehicle drivers ready to provide whatever help or tools a cyclist may need.,,,,,,American Diabetes Association,39913,1,"333 Seventh Avenue
New York, NY 10001
(40.747492275236596, -73.99319231774615)",NY,10001.0,,/opportunities/5357,onetime,0,May 12 2011,June 01 2011,June 05 2011,June 05 2011,approved,,,,,,,,
5410,40919,99,0,Graphic Design for Professionals,74,"Print materials such as brochures, one-pagers, event invitations, flyers, and posters serve as valuable marketing tools. To put an organization's best messages forward, a designer combines copy content, photographs, brand, and logo together in a visually interesting and professional manner.",,1.0,Strengthening Communities,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5410,ongoing,0,June 06 2011,June 08 2011,June 05 2011,June 04 2012,approved,,,,,,,,
5561,48850,15,0,JASA Nutrition Workshop Volunteers,192,Help JASA clients learn how to make healthier choices!,,5.0,Health,,,Jewish Association for Services for the Aged (JASA),728,1,"132 31st Street
New York, NY 10001
(40.74849052268911, -73.99056629742063)",NY,10001.0,,/opportunities/5561,ongoing,0,July 27 2011,September 09 2011,September 07 2011,September 06 2012,approved,,,,,,,,
5679,51266,25,0,Help Clean Up after Hurricane Irene in Manhattan,857,Help clean up tree limbs and debris that came down during Hurricane Irene.,y,6.0,Emergency Preparedness,,,NYC Service,3747,1,"253 Broadway
New York, NY 10007
(40.713255085581125, -74.00706885665824)",NY,10007.0,,/opportunities/5679,ongoing,0,August 27 2011,August 30 2011,August 28 2011,August 30 2011,approved,,,,,,,,
5025,37243,1,0,Help Desk Intern,216,We are in need of a Help Desk Intern to help our engineers solve the issues of our end users in a more timely fashion.,,1.0,Strengthening Communities,,,National Multiple Sclerosis Society NYC Chapter,545,1,"733 Third Avenue
New York, NY 10017
(40.753095051479136, -73.9727597212405)",NY,10017.0,,/opportunities/5025,ongoing,0,January 21 2011,January 21 2011,January 21 2011,March 01 2011,approved,,,,,,,,
5675,50893,1,0,Arts Workshops Intern Needed,87,The HAI Arts Workshops department is looking for one intern to work 30 hours each week for the 2010-2011 academic year.,,1.0,Strengthening Communities,,,Hospital Audiences Inc. (HAI),3094,1,"548 Broadway
New York, NY 10012
(40.723633146495736, -73.99822304358818)",NY,10012.0,,/opportunities/5675,onetime,0,August 24 2011,August 25 2011,September 08 2011,September 08 2011,approved,,,,,,,,
5072,37565,30,0,Be a Mentor.... Because Every Child Deserves a Chance!,244,Learn how you can directly make a positive impact on youth in Harlem!,,3.0,Education,,,In Arms Reach Inc,37042,1,"160 CONVENT AVE
New York City, NY 10031
(40.81951334804657, -73.95002324608663)",NY,10031.0,,/opportunities/5072,ongoing,0,February 03 2011,April 27 2011,April 27 2011,December 31 2012,approved,,,,,,,,
5577,49231,1,0,Children's Recreation Projects with New York Cares,337,"Thank you for contacting New York Cares about our Children’s Recreation projects. Sports and fitness projects keep children healthy and active, arts and culture projects help them discover their creativity, and recreational outings expose them to the unique activities and culture of New York City.",,5.0,Health,,,New York Cares,666,1,"214 29th St
New York, NY 10001
(40.748256698961484, -73.99386680926813)",NY,10001.0,,/opportunities/5577,ongoing,0,August 01 2011,August 01 2011,August 01 2011,January 31 2012,approved,,,,,,,,
5567,49101,2,0,Girl Scout Series - Bronx ,59,"We are New York City’s largest girls-only youth and leadership development program where girls learn to lead with courage, confidence and character to make their communities and the world  a better place.",,1.0,Strengthening Communities,,,Girl Scouts NYC,44253,1,"40 Tremont Ave
Bronx, NY 10453
(40.851398678685044, -73.90858151296997)",NY,10453.0,,/opportunities/5567,ongoing,0,July 29 2011,August 22 2011,September 19 2011,December 12 2011,approved,,,,,,,,
5166,38379,15,0,Kitchen food Prep.,898,"Volunteers to help prepare, pack and serve meals",,,,,,Citymeals-on-Wheels,101,1,"355 Lexington Ave
New York, NY 10017
(40.75016951126717, -73.97694147468593)",NY,10017.0,,/opportunities/5166,ongoing,0,March 08 2011,March 09 2011,March 08 2011,March 07 2012,approved,,,,,,,,
5291,39277,5,0,Photography and Art Opportunities,662,Our website would like to include the work of photographers and artists. A wide range of work is welcome that could enhance our site and help you gain exposure. Choose one or more of the following:,,1.0,Strengthening Communities,,,Hearts and Minds,39195,1,"165 105th Street
New York, NY 10025
(40.79937645675807, -73.96519802101764)",NY,10025.0,,/opportunities/5291,ongoing,0,April 14 2011,April 18 2011,April 14 2011,April 13 2012,approved,,,,,,,,
5525,47077,150,0,Join the 2011/2012 Penny Harvest Leader Pin Volunteer Day!,281,"Be a part of the 2011/2012 Penny Harvest!   Join us and hundreds of amazing volunteers to make Penny Harvest Leader Pin. The pins -- made out of pennies -- will be given to 30,000 Penny Harvest Leaders across the country and will inspire the 2011/2012 Penny Harvest campaign.",,3.0,Education,,,Common Cents New York,2379,1,"570 Columbus Avenue
New York, NY 10024
(40.787638010624505, -73.97132979921389)",NY,10024.0,,/opportunities/5525,onetime,0,July 18 2011,July 18 2011,August 06 2011,August 06 2011,approved,,,,,,,,
5125,38037,3,0,Grant Writer,145,"Looking to attain a professional grant writer to assist with fundraising for athletic, educational, professional and life skill development organization.",,1.0,Strengthening Communities,,,Big Apple Basketball,36124,1,"55 Lexington Avenue
New York, NY 10010
(40.74055729531126, -73.98392283234197)",NY,10010.0,,/opportunities/5125,ongoing,0,February 23 2011,February 23 2011,February 23 2011,February 23 2012,approved,,,,,,,,
5673,50708,1,0,Grant Writer,94,ACTS Community Development is seeking volunteer/intern to research and write grants.,,1.0,Strengthening Communities,,,Coney Island Lighthouse Mission,2068,1,"2114 Mermaid Ave
Brooklyn, NY 11224
(40.576224014939264, -73.9881199499576)",NY,11224.0,,/opportunities/5673,ongoing,0,August 24 2011,August 25 2011,August 24 2011,August 23 2012,approved,,,,,,,,
5084,37650,10,0,JASA Home Delivered Meals Office Volunteer,233,Assist with office work and interact with staff and clients at Brooklyn Home Delivered Meals office.,,2.0,Helping Neighbors in Need,,,Jewish Association for Services for the Aged (JASA),728,1,"132 31st Street
New York, NY 10001
(40.74849052268911, -73.99056629742063)",NY,10001.0,,/opportunities/5084,ongoing,0,February 07 2011,August 16 2011,May 27 2011,February 28 2012,approved,,,,,,,,
5303,39370,15,0,Shred Fest 2011!!,501,we are inviting all New Yorkers to protect their identity by bringing personal documents to be shredded for free at more locations than ever: 16 locations throughout the City. Shred Fest hours are from 10 am to 4 pm.  Shred Fest volunteers will be needed on-site from 9:30 am to 4:30 pm.,,2.0,Helping Neighbors in Need,,,NYC Department Of Consumer Affairs Office Of Financial Empowerment,119,1,"42 Broadway
NY, NY 10004
(40.7062044008714, -74.01295941595015)",NY,10004.0,,/opportunities/5303,onetime,0,April 18 2011,April 18 2011,May 22 2011,May 22 2011,approved,,,,,,,,
5158,38340,1,0,JASA Volunteer Art Teacher at Mill Basin Senior Center,173,Volunteer as little as one hour per week to work with our seniors on arts and crafts project.,,2.0,Helping Neighbors in Need,,,Jewish Association for Services for the Aged (JASA),728,1,"2075 68th Street
Brooklyn, NY 11234
(40.61878522290015, -73.91010666655434)",NY,11234.0,,/opportunities/5158,ongoing,0,March 07 2011,March 07 2011,March 07 2011,March 06 2012,approved,,,,,,,,
5244,39007,50,0,5th Avenue Family Festival,162,"Public carnival in Park Slope for families with games, crafts, and activities.",,1.0,Strengthening Communities,,,"The Puppetry Arts Theatre, Inc",999,1,"4th St
Brooklyn, NY 11215
(40.66536245344844, -73.99280367092406)",NY,11215.0,,/opportunities/5244,onetime,0,April 04 2011,April 07 2011,April 30 2011,April 30 2011,approved,,,,,,,,
5215,38697,15,0,Clerical Assistant,1305,"Volunteer interested in a administrative and hospital setting.  Will have the ability to perform data entry, answer telephone calls and take messages, file documents.",,,,,,Bellevue Hospital,264,1,"27th Street
New York, NY 10016
(40.74271237865085, -73.98454533643442)",NY,10016.0,,/opportunities/5215,ongoing,0,March 21 2011,March 21 2011,March 21 2011,March 20 2012,approved,,,,,,,,
4989,36971,100,0,CDSC's 3rd Annual Starving Artist Art Show ,28,"A free family friendly event, featuring local art, live entertainment and free art classes for the entire family.",,1.0,Strengthening Communities,,,Child Development Support Corp,36959,1,"352 358 Classon Avenue
Brooklyn, NY 11238
(40.67886241346963, -73.9638204696389)",NY,11238.0,,/opportunities/4989,ongoing,0,January 12 2011,January 12 2011,January 21 2011,January 23 2011,approved,,,,,,,,
5622,50075,1,0,Development and Welcome Desk Volunteer,182,NYAWC is seeking a volunteer to assist our busy development department and staff our administrative office’s welcome desk.,,1.0,Strengthening Communities,,,New York Asian Women's Center,24,1,"32 Broadway
New York, NY 10004
(40.70604252290616, -74.01308532103428)",NY,10004.0,,/opportunities/5622,ongoing,0,August 12 2011,August 15 2011,September 06 2011,March 06 2012,approved,,,,,,,,
5408,40917,99,0,Accounting System Advice for Professionals,89,"An accounting or bookkeeping system is the foundation for a nonprofit’s success and effectiveness. This project requires that the organization has a minimally functional system, and the accounting professional will help improve or enhance it by offering advice and custom reports.",,1.0,Strengthening Communities,,,Catchafire,39853,1,"407 Broome Street
New York, NY 10013
(40.720962275372244, -73.99794973128115)",NY,10013.0,,/opportunities/5408,ongoing,0,June 06 2011,June 08 2011,June 05 2011,June 04 2012,approved,,,,,,,,
5741,52459,1,0,Volunteer Front Desk Assistant,220,Serve as the first point of contact for the Connect-to-Care program.,,1.0,Strengthening Communities,,,FEGS,2833,1,"80 VanDam Street
New York, NY 10013
(40.72662250912646, -74.00806457272058)",NY,10013.0,,/opportunities/5741,ongoing,0,September 14 2011,September 19 2011,September 14 2011,September 13 2012,approved,,,,,,,,
5656,50271,1,0,Care To Share Volunteer Manager ,155,Care to Share is a volunteer project to 'donate' fresh fruits and vegetables. CSA shareholders will donate a portion of their share between 10/8/11 - 10/18/11 to the CSA's local food pantry. Volunteer managers will help to manage the program.,,2.0,Helping Neighbors in Need,,,FEGS,2833,1,"130 59th Street
New York, NY 10022
(40.7623940412621, -73.9685868670245)",NY,10022.0,,/opportunities/5656,ongoing,0,August 19 2011,August 19 2011,October 03 2011,October 18 2011,approved,,,,,,,,
5503,43520,4,0,Lanch It! Summer Workshop Student/Volunteer,310,Get leadership & community organizing training and apply learning to launch a project. T.G.I. Friday's meal provided.,,1.0,Strengthening Communities,,,entrepreneurshipEDGE,39403,1,"1430 Broadway
New York, NY 10018
(40.7539853802881, -73.9869780025237)",NY,10018.0,,/opportunities/5503,ongoing,0,July 06 2011,July 06 2011,August 09 2011,August 26 2011,approved,,,,,,,,
5349,39865,15,0,NYC Hemophilia Walk 2011,68,A walk in Riverside Park on Sun. June 5th to raise funds for the NYCHC  and the National Hemophilia Foundation. The New York City Hemophilia Walk was the first and is still the largest of the Hemophilia Walks held by NHF across the country. Together these walks represent NHF’s largest events.,,1.0,Strengthening Communities,,,New York City Hemophilia Chapter,39862,1,"358 Fifth Avenue
New York, NY 10001
(40.74863441421377, -73.98441493474019)",NY,10001.0,,/opportunities/5349,onetime,0,May 10 2011,May 11 2011,June 05 2011,June 05 2011,approved,,,,,,,,
5648,50217,5,0,Family Liason Program at New York Methodist Hospital,231,"A team of mature adults staff our desk in front of the surgical suites.  Providing information, connecting families and physicians post surgically and guiding families to the resources they need is the focus of this volunteer experience.",,5.0,Health,,,New York Methodist Hospital,2285,1,"506 Sixth Street
Brooklyn, NY 11215
(40.66834080066649, -73.97936760962226)",NY,11215.0,,/opportunities/5648,ongoing,0,August 17 2011,August 19 2011,August 17 2011,August 16 2012,approved,,,,,,,,
5569,49186,100,0,Volunteers Needed in Bay Ridge/Benonhurst Area of Brooklyn to visit Homebound Seniors!,152,The Friendly Visiting Program needs volunteers to visit homebound seniors in the Bay Ridge/Bensonhurst area of Brooklyn.,,2.0,Helping Neighbors in Need,,,Friendly Visiting at the JCCGCI,37924,1,"3001 37th Street
Brooklyn, NY 11224
(40.573273749723825, -74.00249064003097)",NY,11224.0,,/opportunities/5569,ongoing,0,August 01 2011,August 01 2011,August 01 2011,July 31 2012,approved,,,,,,,,
5202,38577,1,0,Seeds in the Middle - Volunteer Girls Soccer Coach ,97,Help elementary and middle school aged girls become stronger and healthier by volunteering your time as a soccer coach in an under-resourced Brooklyn community.,,5.0,Health,,,Up2Us,37687,1,"791 Empire Blvd
Brooklyn, NY 11213
(40.663684048666546, -73.93536510198723)",NY,11213.0,,/opportunities/5202,ongoing,0,March 15 2011,March 22 2011,March 26 2011,June 18 2011,approved,,,,,,,,
