Unnamed: 0,product,num_users
3696,10247,6
3697,3544,63
3698,5073,16
3699,6149,20
3700,7863,6
3701,14,64
3702,10247,27
3703,3544,87
3704,5073,64
3705,6149,13
3706,7863,24
3707,14,8
3708,10247,28
3709,3544,41
3710,5073,4
3711,6149,64
3712,7863,38
3713,14,5
3714,10247,26
3715,3544,39
3716,5073,44
3717,6149,69
3718,7863,44
3719,14,3
3720,10247,3
3721,3544,93
3722,5073,65
3723,6149,57
3724,7863,91
3725,14,39
3726,10247,16
3727,3544,13
3728,5073,92
3729,6149,5
3730,7863,58
3731,14,63
3732,10247,56
3733,3544,18
3734,5073,9
3735,6149,61
3736,7863,43
3737,14,69
3738,10247,52
3739,3544,27
3740,5073,59
3741,6149,1
3742,7863,3
3743,14,34
3744,10247,57
3745,3544,10
3746,5073,32
3747,6149,48
3748,7863,34
3749,14,12
3750,10247,8
3751,3544,23
3752,5073,10
3753,6149,76
3754,7863,83
3755,14,8
3756,10247,32
3757,3544,61
3758,5073,3
3759,6149,53
3760,7863,13
3761,14,8
3762,10247,69
3763,3544,12
3764,5073,49
3765,6149,50
3766,7863,66
3767,14,6
3768,10247,6
3769,3544,54
3770,5073,16
3771,6149,54
3772,7863,77
3773,14,32
3774,10247,36
3775,3544,65
3776,5073,43
3777,6149,2
3778,7863,10
3779,14,2
3780,10247,64
3781,3544,66
3782,5073,22
3783,6149,69
3784,7863,98
3785,14,39
3786,10247,35
3787,3544,2
3788,5073,5
3789,6149,98
3790,7863,29
3791,14,58
3792,10247,42
3793,3544,14
3794,5073,58
3795,6149,22
3796,7863,83
3797,14,29
3798,10247,11
3799,3544,85
3800,5073,66
3801,6149,50
3802,7863,3
3803,14,13
3804,10247,62
3805,3544,32
3806,5073,31
3807,6149,46
3808,7863,49
3809,14,41
3810,10247,48
3811,3544,10
3812,5073,61
3813,6149,56
3814,7863,7
3815,14,15
3816,10247,8
3817,3544,20
3818,5073,12
3819,6149,19
3820,7863,7
3821,14,46
3822,10247,5
3823,3544,89
3824,5073,9
3825,6149,71
3826,7863,81
3827,14,24
3828,10247,17
3829,3544,3
3830,5073,47
3831,6149,13
3832,7863,62
3833,14,67
3834,10247,66
3835,3544,52
3836,5073,74
3837,6149,49
3838,7863,97
3839,14,1
3840,10247,82
3841,3544,46
3842,5073,36
3843,6149,9
3844,7863,69
3845,14,17
3846,10247,23
3847,3544,12
3848,5073,45
3849,6149,25
3850,7863,44
3851,14,12
3852,10247,67
3853,3544,71
3854,5073,20
3855,6149,33
3856,7863,18
3857,14,72
3858,10247,7
3859,3544,6
3860,5073,11
3861,6149,78
3862,7863,92
3863,14,64
3864,10247,16
3865,3544,13
3866,5073,90
3867,6149,53
3868,7863,1
3869,14,27
3870,10247,36
3871,3544,73
3872,5073,42
3873,6149,10
3874,7863,75
3875,14,42
3876,10247,17
3877,3544,7
3878,5073,5
3879,6149,6
3880,7863,98
3881,14,9
3882,10247,34
3883,3544,7
3884,5073,1
3885,6149,50
3886,7863,47
3887,14,39
3888,10247,2
3889,3544,58
3890,5073,9
3891,6149,25
3892,7863,14
3893,14,28
3894,10247,68
3895,3544,9
3896,5073,11
3897,6149,43
3898,7863,42
3899,14,43
3900,10247,7
3901,3544,37
3902,5073,6
3903,6149,6
3904,7863,62
3905,14,7
3906,10247,1
3907,3544,11
3908,5073,69
3909,6149,3
3910,7863,83
3911,14,34
3912,10247,1
3913,3544,41
3914,5073,3
3915,6149,34
3916,7863,81
3917,14,48
3918,10247,4
3919,3544,4
3920,5073,6
3921,6149,14
3922,7863,45
3923,14,19
3924,10247,6
3925,3544,26
3926,5073,14
3927,6149,20
3928,7863,15
3929,14,36
3930,10247,55
3931,3544,68
3932,5073,20
3933,6149,41
3934,7863,52
3935,14,35
3936,10247,69
3937,3544,40
3938,5073,2
3939,6149,33
3940,7863,71
3941,14,80
3942,10247,58
3943,3544,20
3944,5073,8
3945,6149,1
3946,7863,2
3947,14,24
3948,10247,7
3949,3544,12
3950,5073,57
3951,6149,93
3952,7863,11
3953,14,2
3954,10247,30
3955,3544,20
3956,5073,61
3957,6149,65
3958,7863,50
3959,14,75
3960,10247,94
3961,3544,83
3962,5073,3
3963,6149,5
3964,7863,30
3965,14,42
3966,10247,36
3967,3544,39
3968,5073,38
3969,6149,14
3970,7863,23
3971,14,13
3972,10247,8
3973,3544,3
3974,5073,64
3975,6149,17
3976,7863,11
3977,14,89
3978,10247,11
3979,3544,8
3980,5073,47
3981,6149,97
3982,7863,48
3983,14,34
3984,10247,36
3985,3544,36
3986,5073,7
3987,6149,23
3988,7863,61
3989,14,65
3990,10247,8
3991,3544,20
3992,5073,4
3993,6149,9
3994,7863,30
3995,14,17
3996,10247,95
3997,3544,8
3998,5073,3
3999,6149,9
4000,7863,46
4001,14,94
4002,10247,7
4003,3544,16
4004,5073,99
4005,6149,24
4006,7863,9
4007,14,36
4008,10247,98
4009,3544,41
4010,5073,56
4011,6149,74
4012,7863,91
4013,14,79
4014,10247,87
4015,3544,50
4016,5073,76
4017,6149,4
4018,7863,83
4019,14,6
4020,10247,1
4021,3544,49
4022,5073,52
4023,6149,68
4024,7863,36
4025,14,77
4026,10247,47
4027,3544,6
4028,5073,54
4029,6149,17
4030,7863,1
4031,14,6
4032,10247,61
4033,3544,29
4034,5073,22
4035,6149,32
4036,7863,31
4037,14,1
4038,10247,88
4039,3544,93
4040,5073,4
4041,6149,9
4042,7863,75
4043,14,8
4044,10247,42
4045,3544,19
4046,5073,12
4047,6149,76
4048,7863,17
4049,14,76
4050,10247,53
4051,3544,24
4052,5073,17
4053,6149,79
4054,7863,3
4055,14,29
4056,10247,68
4057,3544,47
4058,5073,54
4059,6149,3
4060,7863,87
4061,14,8
4062,10247,85
4063,3544,45
4064,5073,70
4065,6149,64
4066,7863,83
4067,14,8
4068,10247,19
4069,3544,72
4070,5073,8
4071,6149,91
4072,7863,13
4073,14,22
4074,10247,32
4075,3544,13
4076,5073,46
4077,6149,7
4078,7863,49
4079,14,20
4080,10247,11
4081,3544,43
4082,5073,26
4083,6149,97
4084,7863,82
4085,14,22
4086,10247,34
4087,3544,11
4088,5073,8
4089,6149,41
4090,7863,51
4091,14,54
4092,10247,46
4093,3544,38
4094,5073,2
4095,6149,41
4096,7863,9
4097,14,3
4098,10247,31
4099,3544,57
4100,5073,45
4101,6149,78
4102,7863,62
4103,14,92
4104,10247,3
4105,3544,18
4106,5073,8
4107,6149,16
4108,7863,20
4109,14,44
4110,10247,61
4111,3544,14
4112,5073,76
4113,6149,81
4114,7863,2
4115,14,72
4116,10247,0
4117,3544,3
4118,5073,46
4119,6149,2
4120,7863,17
4121,14,79
4122,10247,28
4123,3544,13
4124,5073,99
4125,6149,30
4126,7863,8
4127,14,27
4128,10247,86
4129,3544,53
4130,5073,37
4131,6149,13
4132,7863,5
4133,14,39
4134,10247,53
4135,3544,74
4136,5073,10
4137,6149,5
4138,7863,22
4139,14,54
4140,10247,16
4141,3544,92
4142,5073,91
4143,6149,41
4144,7863,69
4145,14,92
4146,10247,55
4147,3544,41
4148,5073,32
4149,6149,5
4150,7863,24
4151,14,31
4152,10247,19
4153,3544,74
4154,5073,53
4155,6149,91
4156,7863,59
4157,14,68
4158,10247,23
4159,3544,30
4160,5073,21
4161,6149,0
4162,7863,97
4163,14,14
4164,10247,19
4165,3544,39
4166,5073,14
4167,6149,14
4168,7863,24
4169,14,12
4170,10247,60
4171,3544,12
4172,5073,92
4173,6149,28
4174,7863,9
4175,14,34
4176,10247,68
4177,3544,9
4178,5073,10
4179,6149,34
4180,7863,52
4181,14,46
4182,10247,89
4183,3544,51
4184,5073,6
4185,6149,90
4186,7863,7
4187,14,6
4188,10247,40
4189,3544,25
4190,5073,52
4191,6149,2
4192,7863,21
4193,14,4
4194,10247,36
4195,3544,1
4196,5073,56
4197,6149,72
4198,7863,11
4199,14,45
4200,10247,4
4201,3544,76
4202,5073,35
4203,6149,24
4204,7863,62
4205,14,41
4206,10247,4
4207,3544,21
4208,5073,24
4209,6149,11
4210,7863,17
4211,14,27
4212,10247,3
4213,3544,13
4214,5073,10
4215,6149,9
4216,7863,2
4217,14,99
4218,10247,62
4219,3544,71
4220,5073,84
4221,6149,6
4222,7863,93
4223,14,25
4224,10247,48
4225,3544,2
4226,5073,5
4227,6149,26
4228,7863,11
4229,14,43
4230,10247,4
4231,3544,86
4232,5073,9
4233,6149,84
4234,7863,72
4235,14,94
4236,10247,51
4237,3544,15
4238,5073,66
4239,6149,13
4240,7863,26
4241,14,71
4242,10247,5
4243,3544,4
4244,5073,17
4245,6149,15
4246,7863,19
4247,14,33
4248,10247,16
4249,3544,14
4250,5073,37
4251,6149,10
4252,7863,28
4253,14,8
4254,10247,26
4255,3544,2
4256,5073,18
4257,6149,47
4258,7863,28
4259,14,12
4260,10247,10
4261,3544,13
4262,5073,99
4263,6149,8
4264,7863,11
4265,14,4
4266,10247,6
4267,3544,42
4268,5073,83
4269,6149,19
4270,7863,90
4271,14,27
4272,10247,77
4273,3544,48
4274,5073,22
4275,6149,8
4276,7863,30
4277,14,22
4278,10247,66
4279,3544,21
4280,5073,61
4281,6149,66
4282,7863,19
4283,14,18
4284,10247,11
4285,3544,35
4286,5073,51
4287,6149,65
4288,7863,2
4289,14,40
4290,10247,13
4291,3544,6
4292,5073,67
4293,6149,89
4294,7863,18
4295,14,27
4296,10247,22
4297,3544,50
4298,5073,51
4299,6149,16
4300,7863,7
4301,14,63
4302,10247,5
4303,3544,19
4304,5073,25
4305,6149,50
4306,7863,20
4307,14,38
4308,10247,28
4309,3544,15
4310,5073,69
4311,6149,21
4312,7863,14
4313,14,3
4314,10247,14
4315,3544,94
4316,5073,2
4317,6149,70
4318,7863,71
4319,14,13
4320,10247,12
4321,3544,36
4322,5073,15
4323,6149,25
4324,7863,5
4325,14,90
4326,10247,75
4327,3544,48
4328,5073,32
4329,6149,44
4330,7863,50
4331,14,20
4332,10247,51
4333,3544,18
4334,5073,37
4335,6149,54
4336,7863,51
4337,14,36
4338,10247,7
4339,3544,65
4340,5073,95
4341,6149,16
4342,7863,58
4343,14,80
4344,10247,99
4345,3544,88
4346,5073,49
4347,6149,29
4348,7863,22
4349,14,69
4350,10247,4
4351,3544,18
4352,5073,23
4353,6149,1
4354,7863,19
4355,14,9
4356,10247,93
4357,3544,92
4358,5073,26
4359,6149,27
4360,7863,20
4361,14,20
4362,10247,59
4363,3544,55
4364,5073,23
4365,6149,36
4366,7863,15
4367,14,58
4368,10247,86
4369,3544,45
4370,5073,21
4371,6149,13
4372,7863,3
4373,14,1
4374,10247,11
4375,3544,6
4376,5073,18
4377,6149,73
4378,7863,2
4379,14,8
4380,10247,33
4381,3544,28
4382,5073,18
4383,6149,85
4384,7863,35
4385,14,5
4386,10247,46
4387,3544,34
4388,5073,28
4389,6149,29
4390,7863,32
4391,14,27
4392,10247,64
4393,3544,53
4394,5073,3
4395,6149,41
4396,7863,60
4397,14,50
4398,10247,9
4399,3544,39
4400,5073,39
4401,6149,9
4402,7863,16
4403,14,70
4404,10247,8
4405,3544,14
4406,5073,5
4407,6149,7
4408,7863,14
4409,14,42
4410,10247,29
4411,3544,72
4412,5073,33
4413,6149,19
4414,7863,65
4415,14,34
4416,10247,8
4417,3544,86
4418,5073,26
4419,6149,16
4420,7863,13
4421,14,51
4422,10247,78
4423,3544,10
4424,5073,82
4425,6149,69
4426,7863,9
4427,14,32
4428,10247,23
4429,3544,39
4430,5073,71
4431,6149,65
4432,7863,5
4433,14,13
4434,10247,69
4435,3544,12
4436,5073,86
4437,6149,45
4438,7863,19
4439,14,29
4440,10247,5
4441,3544,53
4442,5073,69
4443,6149,41
4444,7863,12
4445,14,3
4446,10247,23
4447,3544,48
4448,5073,5
4449,6149,48
4450,7863,55
4451,14,60
4452,10247,85
4453,3544,26
4454,5073,13
4455,6149,6
4456,7863,12
4457,14,10
4458,10247,86
4459,3544,2
4460,5073,4
4461,6149,16
4462,7863,4
4463,14,92
4464,10247,75
4465,3544,8
4466,5073,55
4467,6149,4
4468,7863,41
4469,14,65
4470,10247,81
4471,3544,61
4472,5073,18
4473,6149,7
4474,7863,67
4475,14,15
4476,10247,14
4477,3544,3
4478,5073,73
4479,6149,33
4480,7863,12
4481,14,21
4482,10247,64
4483,3544,11
4484,5073,23
4485,6149,27
4486,7863,8
4487,14,9
4488,10247,2
4489,3544,78
4490,5073,65
4491,6149,92
4492,7863,91
4493,14,2
4494,10247,49
4495,3544,6
4496,5073,91
4497,6149,39
4498,7863,46
4499,14,86
4500,10247,64
4501,3544,25
4502,5073,68
4503,6149,5
4504,7863,51
4505,14,9
4506,10247,8
4507,3544,67
4508,5073,5
4509,6149,21
4510,7863,20
4511,14,29
4512,10247,49
4513,3544,77
4514,5073,34
4515,6149,4
4516,7863,74
4517,14,74
4518,10247,71
4519,3544,12
4520,5073,66
4521,6149,4
4522,7863,11
4523,14,24
4524,10247,93
4525,3544,69
4526,5073,73
4527,6149,32
4528,7863,62
4529,14,71
4530,10247,10
4531,3544,42
4532,5073,16
4533,6149,21
4534,7863,12
4535,14,11
4536,10247,75
4537,3544,27
4538,5073,49
4539,6149,0
4540,7863,4
4541,14,27
4542,10247,78
4543,3544,17
4544,5073,77
4545,6149,16
4546,7863,84
4547,14,12
4548,10247,7
4549,3544,64
4550,5073,96
4551,6149,16
4552,7863,36
4553,14,52
4554,10247,19
4555,3544,9
4556,5073,28
4557,6149,13
4558,7863,16
4559,14,25
4560,10247,7
4561,3544,9
4562,5073,26
4563,6149,81
4564,7863,81
4565,14,29
4566,10247,37
4567,3544,92
4568,5073,50
4569,6149,42
4570,7863,2
4571,14,99
4572,10247,44
4573,3544,83
4574,5073,9
4575,6149,32
4576,7863,34
4577,14,62
4578,10247,75
4579,3544,75
4580,5073,13
4581,6149,20
4582,7863,6
4583,14,32
4584,10247,72
4585,3544,16
4586,5073,43
4587,6149,60
4588,7863,14
4589,14,41
4590,10247,46
4591,3544,9
4592,5073,31
4593,6149,67
4594,7863,19
4595,14,15
4596,10247,4
4597,3544,12
4598,5073,76
4599,6149,48
4600,7863,39
4601,14,8
4602,10247,33
4603,3544,9
4604,5073,55
4605,6149,18
4606,7863,35
4607,14,57
4608,10247,22
4609,3544,79
4610,5073,9
4611,6149,49
4612,7863,47
4613,14,69
4614,10247,92
4615,3544,41
4616,5073,22
4617,6149,11
4618,7863,54
4619,14,4
4620,10247,42
4621,3544,14
4622,5073,4
4623,6149,91
4624,7863,2
4625,14,35
4626,10247,28
4627,3544,21
4628,5073,12
4629,6149,4
4630,7863,24
4631,14,30
4632,10247,35
4633,3544,80
4634,5073,20
4635,6149,6
4636,7863,32
4637,14,40
4638,10247,67
4639,3544,25
4640,5073,81
4641,6149,9
4642,7863,75
4643,14,38
4644,10247,29
4645,3544,5
4646,5073,31
4647,6149,44
4648,7863,3
4649,14,81
4650,10247,15
4651,3544,36
4652,5073,84
4653,6149,83
4654,7863,69
4655,14,0
4656,10247,63
4657,3544,56
4658,5073,97
4659,6149,46
4660,7863,83
4661,14,8
4662,10247,66
4663,3544,12
4664,5073,25
4665,6149,33
4666,7863,64
4667,14,69
4668,10247,16
4669,3544,58
4670,5073,18
4671,6149,8
4672,7863,1
4673,14,4
4674,10247,25
4675,3544,17
4676,5073,80
4677,6149,73
4678,7863,2
4679,14,47
4680,10247,1
4681,3544,10
4682,5073,52
4683,6149,27
4684,7863,90
4685,14,8
4686,10247,34
4687,3544,50
4688,5073,96
4689,6149,20
4690,7863,15
4691,14,49
4692,10247,81
4693,3544,53
4694,5073,58
4695,6149,26
4696,7863,86
4697,14,16
4698,10247,49
4699,3544,45
4700,5073,25
4701,6149,21
4702,7863,14
4703,14,36
4704,10247,52
4705,3544,5
4706,5073,49
4707,6149,15
4708,7863,8
4709,14,22
4710,10247,48
4711,3544,11
4712,5073,12
4713,6149,23
4714,7863,95
4715,14,2
4716,10247,46
4717,3544,45
4718,5073,29
4719,6149,4
4720,7863,40
4721,14,91
4722,10247,67
4723,3544,0
4724,5073,23
4725,6149,33
4726,7863,10
4727,14,35
4728,10247,25
4729,3544,91
4730,5073,47
4731,6149,93
4732,7863,32
4733,14,22
4734,10247,7
4735,3544,37
4736,5073,3
4737,6149,24
4738,7863,6
4739,14,98
4740,10247,27
4741,3544,73
4742,5073,28
4743,6149,43
4744,7863,27
4745,14,37
4746,10247,50
4747,3544,20
4748,5073,3
4749,6149,29
4750,7863,11
4751,14,5
4752,10247,5
4753,3544,60
4754,5073,44
4755,6149,37
4756,7863,73
4757,14,15
4758,10247,50
4759,3544,22
4760,5073,45
4761,6149,8
4762,7863,83
4763,14,18
4764,10247,18
4765,3544,65
4766,5073,81
4767,6149,2
4768,7863,14
4769,14,25
4770,10247,90
4771,3544,5
4772,5073,9
4773,6149,79
4774,7863,24
4775,14,23
4776,10247,47
4777,3544,38
4778,5073,25
4779,6149,8
4780,7863,61
4781,14,8
4782,10247,71
4783,3544,19
4784,5073,70
4785,6149,46
4786,7863,6
4787,14,73
4788,10247,4
4789,3544,17
4790,5073,43
4791,6149,39
4792,7863,82
4793,14,67
4794,10247,14
4795,3544,35
4796,5073,68
4797,6149,21
4798,7863,22
4799,14,9
4800,10247,49
4801,3544,38
4802,5073,0
4803,6149,26
4804,7863,13
4805,14,33
4806,10247,1
4807,3544,27
4808,5073,6
4809,6149,33
4810,7863,56
4811,14,82
4812,10247,6
4813,3544,44
4814,5073,39
4815,6149,40
4816,7863,10
4817,14,25
4818,10247,32
4819,3544,38
4820,5073,3
4821,6149,71
4822,7863,89
4823,14,3
4824,10247,20
4825,3544,12
4826,5073,22
4827,6149,47
4828,7863,6
4829,14,28
4830,10247,4
4831,3544,12
4832,5073,2
4833,6149,13
4834,7863,51
4835,14,28
4836,10247,8
4837,3544,91
4838,5073,56
4839,6149,4
4840,7863,19
4841,14,30
4842,10247,33
4843,3544,11
4844,5073,71
4845,6149,31
4846,7863,11
4847,14,56
4848,10247,41
4849,3544,50
4850,5073,13
4851,6149,7
4852,7863,93
4853,14,96
4854,10247,50
4855,3544,24
4856,5073,35
4857,6149,92
4858,7863,95
4859,14,53
4860,10247,23
4861,3544,55
4862,5073,8
4863,6149,2
4864,7863,64
4865,14,55
4866,10247,43
4867,3544,4
4868,5073,56
4869,6149,36
4870,7863,10
4871,14,54
4872,10247,15
4873,3544,10
4874,5073,88
4875,6149,5
4876,7863,12
4877,14,74
4878,10247,8
4879,3544,8
4880,5073,81
4881,6149,16
4882,7863,10
4883,14,31
4884,10247,96
4885,3544,54
4886,5073,29
4887,6149,17
4888,7863,49
4889,14,31
4890,10247,47
4891,3544,1
4892,5073,42
4893,6149,23
4894,7863,44
4895,14,10
4896,10247,5
4897,3544,6
4898,5073,71
4899,6149,91
4900,7863,46
4901,14,50
4902,10247,25
4903,3544,6
4904,5073,22
4905,6149,8
4906,7863,32
4907,14,5
4908,10247,10
4909,3544,22
4910,5073,74
4911,6149,33
4912,7863,40
4913,14,29
4914,10247,68
4915,3544,14
4916,5073,20
4917,6149,7
4918,7863,40
4919,14,1
4920,10247,40
4921,3544,30
4922,5073,37
4923,6149,6
4924,7863,14
4925,14,53
4926,10247,28
4927,3544,35
4928,5073,4
4929,6149,56
4930,7863,64
4931,14,80
4932,10247,13
4933,3544,91
4934,5073,22
4935,6149,21
4936,7863,16
4937,14,63
4938,10247,32
4939,3544,51
4940,5073,37
4941,6149,10
4942,7863,15
4943,14,18
4944,10247,1
4945,3544,71
4946,5073,91
4947,6149,21
4948,7863,11
4949,14,25
4950,10247,2
4951,3544,25
4952,5073,28
4953,6149,87
4954,7863,68
4955,14,33
4956,10247,14
4957,3544,33
4958,5073,65
4959,6149,14
4960,7863,61
4961,14,10
4962,10247,32
4963,3544,13
4964,5073,4
4965,6149,79
4966,7863,4
4967,14,2
4968,10247,90
4969,3544,82
4970,5073,97
4971,6149,5
4972,7863,77
4973,14,15
4974,10247,63
4975,3544,23
4976,5073,23
4977,6149,60
4978,7863,76
4979,14,60
4980,10247,55
4981,3544,50
4982,5073,9
4983,6149,11
4984,7863,90
4985,14,40
4986,10247,3
4987,3544,26
4988,5073,11
4989,6149,23
4990,7863,33
4991,14,98
4992,10247,44
4993,3544,48
4994,5073,3
4995,6149,23
4996,7863,71
4997,14,31
4998,10247,17
4999,3544,33
5000,5073,16
5001,6149,3
5002,7863,87
5003,14,94
5004,10247,47
5005,3544,63
5006,5073,38
5007,6149,57
5008,7863,57
5009,14,94
5010,10247,6
5011,3544,65
5012,5073,91
5013,6149,94
5014,7863,38
5015,14,92
5016,10247,8
5017,3544,6
5018,5073,60
5019,6149,48
5020,7863,21
5021,14,13
5022,10247,28
5023,3544,90
5024,5073,22
5025,6149,12
5026,7863,2
5027,14,41
5028,10247,62
5029,3544,19
5030,5073,11
5031,6149,92
5032,7863,26
5033,14,32
5034,10247,32
5035,3544,40
5036,5073,20
5037,6149,13
5038,7863,51
5039,14,26
5040,10247,75
5041,3544,26
5042,5073,85
5043,6149,41
5044,7863,34
5045,14,28
5046,10247,77
5047,3544,51
5048,5073,83
5049,6149,24
5050,7863,93
5051,14,31
5052,10247,11
5053,3544,12
5054,5073,54
5055,6149,18
5056,7863,33
5057,14,41
5058,10247,49
5059,3544,6
5060,5073,38
5061,6149,26
5062,7863,86
5063,14,28
5064,10247,21
5065,3544,29
5066,5073,36
5067,6149,16
5068,7863,55
5069,14,99
5070,10247,6
5071,3544,54
5072,5073,24
5073,6149,58
5074,7863,1
5075,14,15
5076,10247,21
5077,3544,55
5078,5073,89
5079,6149,45
5080,7863,73
5081,14,31
5082,10247,6
5083,3544,17
5084,5073,8
5085,6149,43
5086,7863,17
5087,14,39
5088,10247,46
5089,3544,19
5090,5073,4
5091,6149,97
5092,7863,40
5093,14,17
5094,10247,35
5095,3544,3
5096,5073,30
5097,6149,48
5098,7863,28
5099,14,86
5100,10247,73
5101,3544,31
5102,5073,10
5103,6149,8
5104,7863,16
5105,14,85
5106,10247,34
5107,3544,6
5108,5073,25
5109,6149,53
5110,7863,6
5111,14,98
5112,10247,2
5113,3544,30
5114,5073,74
5115,6149,30
5116,7863,5
5117,14,26
5118,10247,24
5119,3544,95
5120,5073,61
5121,6149,4
5122,7863,37
5123,14,2
5124,10247,13
5125,3544,28
5126,5073,57
5127,6149,87
5128,7863,54
5129,14,21
5130,10247,64
5131,3544,29
5132,5073,95
5133,6149,19
5134,7863,6
5135,14,69
5136,10247,11
5137,3544,82
5138,5073,47
5139,6149,1
5140,7863,89
5141,14,70
5142,10247,7
5143,3544,7
5144,5073,40
5145,6149,18
5146,7863,22
5147,14,4
5148,10247,4
5149,3544,35
5150,5073,5
5151,6149,55
5152,7863,33
5153,14,47
5154,10247,12
5155,3544,57
5156,5073,0
5157,6149,4
5158,7863,15
5159,14,10
5160,10247,10
5161,3544,33
5162,5073,53
5163,6149,43
5164,7863,63
5165,14,83
5166,10247,38
5167,3544,52
5168,5073,8
5169,6149,75
5170,7863,21
5171,14,13
5172,10247,97
5173,3544,62
5174,5073,60
5175,6149,91
5176,7863,4
5177,14,7
5178,10247,92
5179,3544,27
5180,5073,1
5181,6149,54
5182,7863,21
5183,14,3
5184,10247,14
5185,3544,11
5186,5073,33
5187,6149,33
5188,7863,55
5189,14,56
5190,10247,3
5191,3544,94
5192,5073,1
5193,6149,15
5194,7863,44
5195,14,7
5196,10247,19
5197,3544,1
5198,5073,26
5199,6149,8
5200,7863,7
5201,14,59
5202,10247,51
5203,3544,83
5204,5073,16
5205,6149,77
5206,7863,6
5207,14,57
5208,10247,56
5209,3544,73
5210,5073,54
5211,6149,8
5212,7863,17
5213,14,94
5214,10247,30
5215,3544,2
5216,5073,66
5217,6149,13
5218,7863,2
5219,14,3
5220,10247,3
5221,3544,26
5222,5073,14
5223,6149,97
5224,7863,14
5225,14,4
5226,10247,4
5227,3544,77
5228,5073,96
5229,6149,78
5230,7863,51
5231,14,63
5232,10247,26
5233,3544,7
5234,5073,56
5235,6149,17
5236,7863,28
5237,14,6
5238,10247,15
5239,3544,2
5240,5073,65
5241,6149,17
5242,7863,18
5243,14,36
5244,10247,3
5245,3544,61
5246,5073,3
5247,6149,12
5248,7863,23
5249,14,36
5250,10247,74
5251,3544,17
5252,5073,91
5253,6149,19
5254,7863,26
5255,14,21
5256,10247,0
5257,3544,5
5258,5073,43
5259,6149,17
5260,7863,5
5261,14,26
5262,10247,43
5263,3544,16
5264,5073,76
5265,6149,11
5266,7863,64
5267,14,73
5268,10247,1
5269,3544,10
5270,5073,96
5271,6149,43
5272,7863,27
5273,14,7
5274,10247,57
5275,3544,10
5276,5073,9
5277,6149,25
5278,7863,2
5279,14,42
5280,10247,0
5281,3544,35
5282,5073,89
5283,6149,2
5284,7863,97
5285,14,3
5286,10247,10
5287,3544,30
5288,5073,11
5289,6149,34
5290,7863,43
5291,14,57
5292,10247,30
5293,3544,3
5294,5073,5
5295,6149,1
5296,7863,5
5297,14,17
5298,10247,65
5299,3544,5
5300,5073,87
5301,6149,34
5302,7863,87
5303,14,3
5304,10247,17
5305,3544,10
5306,5073,20
5307,6149,3
5308,7863,80
5309,14,75
5310,10247,50
5311,3544,61
5312,5073,43
5313,6149,19
5314,7863,40
5315,14,81
5316,10247,3
5317,3544,57
5318,5073,14
5319,6149,32
5320,7863,2
5321,14,41
5322,10247,56
5323,3544,34
5324,5073,2
5325,6149,4
5326,7863,16
5327,14,7
5328,10247,39
5329,3544,55
5330,5073,16
5331,6149,68
5332,7863,13
5333,14,1
5334,10247,24
5335,3544,22
5336,5073,28
5337,6149,9
5338,7863,28
5339,14,27
5340,10247,63
5341,3544,11
5342,5073,60
5343,6149,18
5344,7863,4
5345,14,56
5346,10247,52
5347,3544,20
5348,5073,8
5349,6149,45
5350,7863,21
5351,14,65
5352,10247,50
5353,3544,4
5354,5073,10
5355,6149,29
5356,7863,18
5357,14,80
5358,10247,33
5359,3544,34
5360,5073,12
5361,6149,19
5362,7863,51
5363,14,78
5364,10247,66
5365,3544,67
5366,5073,25
5367,6149,20
5368,7863,9
5369,14,80
5370,10247,23
5371,3544,59
5372,5073,35
5373,6149,9
5374,7863,26
5375,14,10
5376,10247,15
5377,3544,7
5378,5073,77
5379,6149,95
5380,7863,9
5381,14,80
5382,10247,67
5383,3544,10
5384,5073,55
5385,6149,23
5386,7863,11
5387,14,98
5388,10247,25
5389,3544,63
5390,5073,16
5391,6149,6
5392,7863,29
5393,14,63
5394,10247,14
5395,3544,1
5396,5073,38
5397,6149,23
5398,7863,83
5399,14,43
5400,10247,99
5401,3544,42
5402,5073,11
5403,6149,42
5404,7863,4
5405,14,69
5406,10247,87
5407,3544,73
5408,5073,56
5409,6149,51
5410,7863,6
5411,14,1
5412,10247,21
5413,3544,30
5414,5073,45
5415,6149,10
5416,7863,14
5417,14,74
5418,10247,89
5419,3544,23
5420,5073,59
5421,6149,16
5422,7863,1
5423,14,87
5424,10247,45
5425,3544,13
5426,5073,47
5427,6149,87
5428,7863,10
5429,14,36
5430,10247,40
5431,3544,18
5432,5073,8
5433,6149,2
5434,7863,26
5435,14,92
5436,10247,22
5437,3544,10
5438,5073,4
5439,6149,1
5440,7863,13
5441,14,27
5442,10247,25
5443,3544,10
5444,5073,73
5445,6149,61
5446,7863,18
5447,14,68
5448,10247,27
5449,3544,24
5450,5073,95
5451,6149,47
5452,7863,49
5453,14,1
5454,10247,6
5455,3544,1
5456,5073,72
5457,6149,22
5458,7863,79
5459,14,21
5460,10247,11
5461,3544,75
5462,5073,9
5463,6149,11
5464,7863,96
5465,14,53
5466,10247,64
5467,3544,48
5468,5073,58
5469,6149,5
5470,7863,23
5471,14,17
5472,10247,50
5473,3544,61
5474,5073,7
5475,6149,36
5476,7863,7
5477,14,60
5478,10247,19
5479,3544,39
5480,5073,37
