,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_inc_price,inc_pct,weekday_pct,fancy_car_user,city_Carthag,city_Harko,phone_iPhone,first_month_cat_more_1_trip,first_month_cat_no_trips,month_5_still_here
32207,2.05,5.0,4.0,1.0,0.0,100.0,False,0,1,0,0,1,0
32208,3.73,5.0,,1.0,0.0,0.0,False,0,0,0,0,1,0
32209,4.32,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,0
32210,3.94,4.9,5.0,1.0,0.0,30.0,False,0,0,1,0,1,1
32211,0.97,5.0,5.0,1.88,50.0,0.0,True,1,0,0,0,1,0
32212,3.16,4.3,4.0,1.0,0.0,37.5,False,0,0,0,1,0,0
32213,2.41,5.0,5.0,1.13,50.0,100.0,False,1,0,1,0,0,1
32214,2.17,4.8,4.8,1.21,7.1,78.6,True,1,0,1,0,1,1
32215,4.0,4.7,4.3,1.0,0.0,0.0,False,0,0,1,1,0,0
32216,1.61,4.4,4.5,1.0,0.0,80.0,True,0,1,1,0,0,0
32217,7.78,4.4,4.5,1.0,0.0,71.4,False,0,0,1,1,0,0
32218,3.45,4.8,3.8,1.0,0.0,25.0,True,0,0,0,0,0,0
32219,18.67,5.0,,1.0,0.0,0.0,False,0,0,1,0,1,0
32220,1.24,5.0,4.0,1.0,0.0,100.0,False,1,0,1,0,1,0
32221,7.46,4.0,4.0,1.0,0.0,100.0,False,0,0,0,1,0,0
32222,5.56,4.5,5.0,1.0,0.0,75.0,True,0,0,0,1,0,0
32223,2.94,4.3,3.6,1.0,0.0,90.5,True,0,0,0,1,0,1
32224,3.24,4.7,4.6,1.18,23.9,63.0,False,0,0,1,1,0,1
32225,12.43,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,1
32226,1.98,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,0
32227,1.75,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,1,1
32228,1.45,5.0,,1.0,0.0,0.0,False,0,1,1,0,1,1
32229,1.04,5.0,5.0,1.0,0.0,0.0,False,0,0,0,0,1,1
32230,4.39,,5.0,1.0,0.0,100.0,False,0,0,0,0,0,0
32231,8.82,5.0,,1.0,0.0,0.0,False,1,0,0,0,0,0
32232,14.51,5.0,4.7,1.0,0.0,71.4,True,0,1,0,1,0,0
32233,3.83,4.8,5.0,1.0,0.0,100.0,False,1,0,1,1,0,1
32234,2.83,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,1,1
32235,4.02,4.8,4.1,1.0,0.0,46.2,True,0,1,1,1,0,1
32236,3.21,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
32237,3.88,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,0,0
32238,3.87,5.0,4.3,1.25,25.0,50.0,False,0,1,1,0,1,1
32239,5.11,4.6,3.1,1.11,9.1,63.6,False,0,0,1,1,0,0
32240,4.71,5.0,4.5,1.0,0.0,40.0,True,1,0,1,0,1,1
32241,3.0,4.5,5.0,1.0,0.0,75.0,True,0,0,1,1,0,0
32242,2.35,5.0,5.0,1.25,33.3,33.3,False,1,0,1,1,0,0
32243,9.73,5.0,4.0,1.0,0.0,100.0,True,0,1,1,0,1,1
32244,1.64,4.1,4.0,1.0,0.0,50.0,False,0,0,0,1,0,1
32245,2.15,4.8,4.7,1.1,13.2,64.2,False,1,0,1,1,0,0
32246,9.43,5.0,5.0,1.0,0.0,100.0,True,0,0,1,1,0,0
32247,10.53,5.0,3.3,1.0,0.0,25.0,True,0,0,1,1,0,0
32248,1.78,4.8,5.0,1.15,10.0,40.0,True,0,1,1,0,1,1
32249,14.66,5.0,,1.0,0.0,100.0,True,0,1,1,0,0,0
32250,1.93,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
32251,12.16,5.0,4.0,1.13,50.0,50.0,False,1,0,1,0,0,0
32252,2.18,5.0,3.8,1.18,25.0,12.5,False,0,1,1,0,1,1
32253,1.9,4.5,4.4,1.3,26.7,40.0,False,0,0,1,0,0,1
32254,0.0,3.0,,1.0,0.0,0.0,False,0,0,1,0,0,0
32255,1.89,5.0,5.0,1.0,0.0,50.0,False,0,0,1,1,0,0
32256,3.21,5.0,4.3,1.0,0.0,66.7,True,0,1,1,0,0,1
32257,4.41,3.0,,1.0,0.0,100.0,False,1,0,0,0,0,0
32258,5.89,5.0,5.0,1.04,16.7,50.0,False,1,0,1,1,0,0
32259,3.62,5.0,4.6,1.0,0.0,100.0,True,0,1,0,1,0,0
32260,1.9,4.7,5.0,1.08,33.3,33.3,False,0,0,1,1,0,1
32261,17.73,5.0,,1.0,0.0,0.0,True,0,0,1,0,0,0
32262,4.98,5.0,,1.0,0.0,100.0,False,1,0,0,0,1,1
32263,19.99,5.0,,1.0,0.0,100.0,True,0,0,1,0,1,1
32264,3.46,4.6,4.7,1.02,8.1,51.4,False,1,0,1,1,0,1
32265,1.94,4.5,3.6,1.0,0.0,80.0,False,0,0,1,1,0,0
32266,10.69,5.0,5.0,1.0,0.0,100.0,False,0,1,1,1,0,0
32267,1.59,4.8,4.7,1.0,0.0,83.3,False,1,0,1,0,1,0
32268,5.62,4.7,5.0,1.05,10.0,50.0,True,0,1,0,0,1,1
32269,3.4,5.0,4.9,1.11,11.1,77.8,False,0,0,0,1,0,0
32270,2.21,4.6,4.8,1.16,21.7,52.2,False,0,0,1,1,0,1
32271,28.36,5.0,,1.0,0.0,0.0,True,0,0,0,0,1,0
32272,0.94,5.0,,1.0,0.0,100.0,False,0,1,1,0,0,0
32273,7.14,5.0,3.0,1.0,0.0,28.6,False,0,0,1,0,0,1
32274,34.8,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,0,0
32275,6.27,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,1,0
32276,8.01,5.0,4.0,1.2,20.0,80.0,False,1,0,0,1,0,0
32277,2.34,4.3,4.8,1.0,0.0,100.0,False,0,0,1,0,1,1
32278,1.89,5.0,5.0,1.0,0.0,50.0,False,1,0,1,1,0,0
32279,2.48,3.0,5.0,1.0,0.0,100.0,False,0,1,1,0,1,0
32280,4.08,4.6,4.9,1.09,16.2,54.1,True,0,0,1,1,0,1
32281,1.68,3.7,5.0,1.0,0.0,33.3,False,0,0,1,0,0,0
32282,3.31,4.6,4.0,1.0,0.0,63.2,False,0,0,1,1,0,1
32283,5.14,5.0,4.3,1.13,25.0,50.0,False,1,0,0,0,1,0
32284,3.8,4.5,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
32285,6.78,5.0,4.8,1.0,0.0,85.7,True,0,1,1,0,1,0
32286,0.93,5.0,5.0,1.0,0.0,66.7,False,0,0,1,1,0,0
32287,0.72,5.0,5.0,1.0,0.0,100.0,True,0,1,1,0,0,0
32288,2.61,5.0,,1.0,0.0,100.0,False,0,0,0,0,0,0
32289,2.11,5.0,,1.0,0.0,0.0,True,0,0,0,0,0,0
32290,6.63,5.0,,3.0,100.0,100.0,False,1,0,1,0,1,0
32291,2.52,4.4,4.8,1.0,0.0,33.3,False,0,0,1,1,0,1
32292,2.14,5.0,5.0,1.25,33.3,33.3,False,1,0,0,1,0,1
32293,1.21,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,0
32294,18.28,4.0,,1.0,0.0,100.0,True,0,0,1,0,1,0
32295,22.46,4.8,5.0,1.0,0.0,50.0,True,0,1,1,1,0,1
32296,35.62,5.0,,1.0,0.0,100.0,True,1,0,1,0,0,0
32297,11.34,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,1
32298,5.8,5.0,5.0,1.0,0.0,100.0,False,0,0,0,0,0,0
32299,10.71,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,0,0
32300,1.09,4.5,4.5,1.0,0.0,100.0,False,1,0,1,1,0,1
32301,0.55,4.0,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
32302,2.85,4.8,5.0,1.13,25.0,75.0,True,0,0,1,1,0,0
32303,4.8,4.9,4.3,1.0,0.0,100.0,True,0,0,0,1,0,1
32304,2.71,5.0,5.0,1.0,0.0,0.0,True,1,0,0,0,0,0
32305,10.31,5.0,5.0,1.0,0.0,100.0,True,1,0,0,0,0,0
32306,2.23,5.0,,1.0,0.0,100.0,False,0,1,0,0,1,1
32307,11.41,4.8,4.3,1.0,0.0,100.0,False,0,1,1,1,0,1
32308,5.71,5.0,4.0,1.0,0.0,75.0,True,0,0,1,0,0,0
32309,2.91,5.0,,1.0,0.0,50.0,True,1,0,0,0,0,1
32310,1.15,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,0,0
32311,7.84,5.0,4.7,1.0,0.0,66.7,True,0,0,0,1,0,0
32312,6.81,5.0,5.0,1.0,0.0,100.0,False,0,1,1,1,0,0
32313,2.31,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,1,0
32314,4.25,5.0,5.0,1.0,0.0,25.0,True,1,0,0,1,0,0
32315,4.0,5.0,,1.0,0.0,50.0,True,1,0,0,0,0,1
32316,7.98,5.0,,3.0,100.0,0.0,True,1,0,0,0,0,0
32317,7.74,5.0,5.0,1.0,0.0,50.0,False,1,0,1,1,0,0
32318,3.89,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
32319,3.77,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
32320,10.33,5.0,3.5,1.11,33.3,22.2,True,0,1,1,0,0,1
32321,2.18,5.0,5.0,1.21,26.9,69.2,False,0,1,1,1,0,1
32322,1.96,3.0,,1.0,0.0,0.0,False,1,0,1,0,0,0
32323,5.83,4.9,4.7,1.2,18.9,86.5,False,0,0,0,1,0,1
32324,13.91,4.8,5.0,1.0,0.0,80.0,False,0,1,1,1,0,1
32325,4.57,5.0,4.8,1.07,6.7,93.3,False,0,1,1,1,0,1
32326,17.61,4.0,4.0,1.0,0.0,100.0,False,0,0,0,0,1,0
32327,1.57,5.0,,1.0,0.0,100.0,False,0,0,1,0,1,0
32328,5.21,5.0,4.8,1.06,11.1,44.4,True,0,0,1,0,0,1
32329,2.94,4.8,4.3,1.0,0.0,100.0,True,0,0,1,1,0,1
32330,2.16,4.0,5.0,1.0,0.0,33.3,True,1,0,1,1,0,0
32331,2.65,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,0
32332,4.42,5.0,5.0,1.0,0.0,100.0,True,0,1,1,1,0,1
32333,1.44,5.0,3.7,1.0,0.0,100.0,False,0,1,1,1,0,0
32334,11.31,5.0,5.0,1.0,0.0,66.7,False,1,0,0,1,0,0
32335,5.33,4.9,4.6,1.08,6.8,54.5,True,0,0,1,1,0,1
32336,1.56,5.0,,1.0,0.0,100.0,False,0,1,0,0,0,0
32337,5.74,5.0,5.0,1.0,0.0,66.7,True,1,0,0,1,0,0
32338,1.81,4.8,4.3,1.08,11.8,61.8,False,0,0,1,0,0,1
32339,5.92,4.3,4.8,1.0,0.0,50.0,True,0,1,1,0,1,1
32340,1.31,5.0,3.0,1.0,0.0,100.0,False,0,0,0,0,1,0
32341,2.02,5.0,5.0,1.08,33.3,33.3,False,0,1,1,1,0,0
32342,11.74,5.0,,1.0,0.0,0.0,False,1,0,0,0,1,1
32343,1.8,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,0
32344,5.02,5.0,,1.0,0.0,0.0,False,0,0,1,0,0,0
32345,6.3,5.0,5.0,3.0,100.0,0.0,False,0,0,0,0,0,0
32346,0.58,5.0,,1.0,0.0,100.0,False,0,0,0,0,1,0
32347,2.37,5.0,4.3,1.17,33.3,66.7,False,0,1,1,0,1,0
32348,2.59,4.7,5.0,1.0,0.0,42.9,False,1,0,1,0,1,1
32349,7.47,4.0,,1.0,0.0,0.0,True,0,0,1,0,0,0
32350,2.8,5.0,4.2,1.07,14.3,42.9,False,0,0,1,1,0,0
32351,2.88,4.8,4.9,1.07,16.7,37.5,False,0,1,1,1,0,1
32352,7.82,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,1
32353,10.59,5.0,,1.0,0.0,50.0,False,0,0,0,0,0,1
32354,1.83,5.0,5.0,1.0,0.0,80.0,True,1,0,1,0,1,1
32355,1.81,5.0,4.8,1.2,10.0,80.0,False,0,1,1,1,0,1
32356,1.95,5.0,4.6,1.0,0.0,80.0,False,0,0,1,1,0,0
32357,2.97,4.4,4.3,1.0,0.0,50.0,True,0,0,1,1,0,1
32358,24.29,5.0,,1.75,100.0,0.0,False,1,0,0,0,0,0
32359,5.14,4.8,5.0,1.11,9.5,71.4,True,0,1,1,1,0,1
32360,7.3,5.0,,1.0,0.0,100.0,False,1,0,0,0,0,0
32361,7.6,5.0,4.0,1.0,0.0,33.3,True,0,0,1,1,0,1
32362,14.46,4.0,,1.0,0.0,100.0,False,1,0,1,0,0,0
32363,3.38,4.9,4.3,1.14,28.6,71.4,False,0,0,1,0,0,1
32364,4.21,4.5,4.9,1.0,0.0,63.2,True,0,0,1,1,0,0
32365,13.54,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,0
32366,1.8,4.6,4.9,1.01,3.7,48.1,True,1,0,1,0,1,1
32367,2.94,5.0,,3.0,100.0,0.0,False,1,0,1,0,0,0
32368,6.9,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,0,1
32369,0.43,5.0,4.0,1.25,50.0,0.0,False,0,0,0,1,0,0
32370,1.19,4.0,5.0,1.0,0.0,100.0,True,0,1,1,0,1,1
32371,4.23,4.8,,1.33,16.7,33.3,True,0,1,1,1,0,1
32372,49.82,5.0,,1.0,0.0,100.0,False,1,0,1,0,0,0
32373,0.7,5.0,5.0,1.0,0.0,0.0,True,0,1,1,0,1,0
32374,1.69,4.7,3.7,1.04,5.6,66.7,True,0,0,0,1,0,1
32375,7.03,4.0,,1.0,0.0,0.0,False,1,0,1,0,0,0
32376,13.2,5.0,4.0,1.0,0.0,0.0,False,0,1,0,0,1,1
32377,5.51,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,0,0
32378,4.31,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,0,0
32379,1.76,5.0,5.0,1.33,16.7,66.7,True,0,1,1,1,0,0
32380,2.08,4.5,3.7,1.32,26.3,42.1,False,0,0,1,1,0,1
32381,3.04,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,1,0
32382,3.41,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,1,0
32383,2.03,5.0,4.9,1.05,3.8,88.5,True,0,1,1,1,0,1
32384,3.19,4.8,4.5,1.33,25.0,31.3,True,1,0,1,1,0,0
32385,5.11,4.6,4.2,1.05,1.5,64.2,False,0,0,0,1,0,0
32386,3.55,4.4,4.3,1.02,3.6,71.4,False,0,0,1,1,0,1
32387,3.07,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,1
32388,2.17,5.0,4.8,1.0,0.0,40.0,True,1,0,1,1,0,0
32389,6.3,5.0,5.0,1.0,0.0,80.0,True,1,0,1,0,0,1
32390,1.36,5.0,5.0,1.13,50.0,50.0,True,0,1,1,0,1,1
32391,3.09,4.9,5.0,1.09,25.0,62.5,True,0,1,1,0,0,1
32392,2.69,3.7,5.0,1.0,0.0,33.3,True,0,0,0,0,0,1
32393,2.05,5.0,2.7,1.0,0.0,0.0,False,0,0,0,1,0,0
32394,4.95,4.8,4.8,1.0,0.0,80.0,False,0,0,1,1,0,0
32395,2.61,4.8,4.7,1.0,0.0,22.2,True,1,0,1,0,0,1
32396,3.48,4.4,4.2,1.36,11.1,33.3,True,0,0,1,1,0,1
32397,12.13,4.0,5.0,1.0,0.0,100.0,False,0,0,0,1,0,0
32398,10.88,5.0,4.0,1.0,0.0,100.0,False,0,0,0,0,0,0
32399,3.73,5.0,4.0,1.0,0.0,50.0,True,0,0,1,1,0,0
32400,4.01,5.0,3.3,1.0,0.0,100.0,False,0,0,0,1,0,0
32401,5.79,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,0,0
32402,20.8,5.0,4.7,1.31,25.0,100.0,False,0,0,1,0,1,1
32403,28.71,5.0,5.0,1.0,0.0,75.0,False,0,1,1,1,0,1
32404,5.13,4.8,4.9,1.0,0.0,54.5,True,1,0,1,1,0,1
32405,3.65,4.9,4.7,1.02,9.5,76.2,True,0,1,0,1,0,1
32406,4.21,4.8,3.7,1.0,0.0,20.0,False,0,1,1,0,0,0
32407,2.91,4.9,4.5,1.0,0.0,50.0,True,0,0,0,1,0,1
32408,9.41,4.3,,1.0,0.0,33.3,False,0,0,1,0,0,1
32409,2.03,5.0,,1.75,100.0,0.0,True,1,0,1,0,1,1
32410,6.8,5.0,3.0,1.0,0.0,100.0,False,0,0,1,0,1,1
32411,9.34,4.6,4.6,1.0,0.0,40.0,False,0,0,1,0,1,1
32412,2.66,5.0,4.3,1.0,0.0,0.0,False,1,0,1,1,0,0
32413,20.0,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,0,0
32414,2.68,5.0,5.0,1.06,9.5,38.1,True,0,1,0,1,0,1
32415,6.04,5.0,5.0,1.0,0.0,40.0,False,0,0,1,1,0,1
32416,6.35,5.0,5.0,1.25,25.0,0.0,True,0,1,1,0,1,1
32417,5.03,4.6,3.1,1.0,0.0,74.6,True,0,0,1,1,0,1
32418,1.85,5.0,5.0,1.6,60.0,30.0,False,0,1,1,1,0,1
32419,3.96,4.3,4.0,1.58,33.3,33.3,False,0,0,0,1,0,0
32420,3.55,5.0,5.0,1.08,33.3,66.7,False,1,0,0,1,0,0
32421,1.07,5.0,5.0,1.0,0.0,0.0,False,0,0,1,1,0,0
32422,1.94,5.0,5.0,1.0,0.0,60.0,True,0,0,0,1,0,0
32423,3.62,4.9,3.5,1.0,0.0,85.7,False,0,0,1,1,0,0
32424,19.59,5.0,5.0,1.0,0.0,75.0,False,1,0,1,0,1,0
32425,1.69,4.0,,1.0,0.0,100.0,True,0,0,1,0,0,0
32426,3.97,4.7,5.0,1.0,0.0,66.7,True,1,0,1,1,0,0
32427,4.36,4.6,5.0,1.3,40.0,20.0,False,1,0,1,0,1,0
32428,24.56,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,0
32429,3.14,4.9,4.8,1.23,28.6,71.4,False,1,0,1,1,0,1
32430,1.44,5.0,5.0,1.75,100.0,0.0,False,0,1,0,0,0,0
32431,2.59,5.0,5.0,1.0,0.0,0.0,False,0,0,1,0,0,0
32432,2.62,4.9,5.0,1.0,0.0,84.8,True,0,0,1,1,0,1
32433,3.9,4.6,5.0,1.28,11.1,55.6,True,0,0,1,1,0,1
32434,3.1,5.0,4.9,1.1,17.6,58.8,True,1,0,1,1,0,0
32435,11.46,5.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
32436,4.7,5.0,5.0,1.08,33.3,0.0,False,1,0,1,1,0,0
32437,5.38,5.0,5.0,1.0,0.0,33.3,True,0,0,1,0,0,1
32438,8.65,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
32439,2.11,4.0,4.0,1.0,0.0,50.0,False,0,1,1,0,1,0
32440,0.96,5.0,,1.0,0.0,0.0,False,0,0,0,0,0,0
32441,10.84,3.0,5.0,1.0,0.0,0.0,False,0,1,1,0,1,0
32442,2.68,4.9,4.5,1.0,0.0,60.0,True,0,0,1,1,0,1
32443,0.79,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,1,0
32444,3.11,5.0,4.7,1.0,0.0,80.0,True,0,1,0,1,0,0
32445,7.77,5.0,4.0,1.0,0.0,40.0,False,0,1,1,0,1,0
32446,6.29,5.0,,1.0,0.0,100.0,False,1,0,1,0,1,0
32447,3.55,4.8,4.8,1.23,20.0,10.0,False,0,0,0,1,0,1
32448,4.41,5.0,5.0,1.25,50.0,50.0,False,0,0,1,0,1,0
32449,4.14,5.0,4.8,1.02,7.1,78.6,False,0,0,1,1,0,1
32450,2.02,4.8,4.3,1.0,0.0,80.0,True,0,1,0,0,1,1
32451,0.85,5.0,,1.0,0.0,100.0,False,1,0,1,0,0,0
32452,3.81,5.0,4.7,1.0,0.0,84.6,True,1,0,1,1,0,0
32453,3.05,5.0,5.0,1.25,33.3,33.3,False,1,0,1,0,1,0
32454,15.9,5.0,4.5,1.0,0.0,100.0,False,0,1,1,0,1,0
32455,5.71,5.0,5.0,1.0,0.0,100.0,True,0,0,1,0,0,0
32456,1.61,5.0,5.0,2.25,100.0,100.0,False,1,0,1,0,1,1
32457,1.56,4.6,5.0,1.32,27.1,56.3,False,1,0,1,1,0,0
32458,2.98,4.8,4.5,1.0,0.0,75.0,False,0,0,1,0,0,1
32459,17.29,5.0,,1.0,0.0,100.0,False,0,1,0,0,1,1
32460,5.31,4.7,4.8,1.0,0.0,95.0,True,0,0,0,1,0,1
32461,2.47,4.9,5.0,1.22,33.3,88.9,True,1,0,0,1,0,0
32462,2.14,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,0,0
32463,3.02,5.0,5.0,1.25,100.0,0.0,False,0,0,1,0,1,0
32464,19.39,4.7,5.0,1.0,0.0,66.7,False,0,1,0,0,1,1
32465,13.03,4.5,4.0,1.0,0.0,75.0,False,1,0,1,1,0,1
32466,7.25,4.9,4.7,1.0,0.0,100.0,True,0,1,1,0,1,1
32467,6.17,4.8,5.0,1.0,0.0,100.0,False,0,1,1,1,0,0
32468,4.96,4.3,,1.5,33.3,66.7,False,0,0,1,0,1,1
32469,3.95,4.8,5.0,1.0,0.0,20.0,False,0,0,0,0,0,1
32470,4.11,4.8,,1.44,50.0,100.0,False,1,0,1,0,0,1
32471,3.11,5.0,5.0,1.25,50.0,50.0,True,1,0,1,0,1,0
32472,2.19,5.0,5.0,1.0,0.0,100.0,False,0,0,1,0,1,0
32473,2.38,4.7,4.2,1.79,83.3,66.7,False,1,0,0,1,0,0
32474,3.53,4.6,5.0,1.0,0.0,20.0,False,0,0,0,0,1,0
32475,3.32,5.0,4.5,1.13,50.0,0.0,False,1,0,0,1,0,0
32476,5.07,4.5,5.0,1.0,0.0,100.0,True,1,0,1,1,0,1
32477,4.72,4.3,5.0,1.0,0.0,75.0,True,0,1,1,0,0,1
32478,1.55,4.8,4.5,1.02,3.0,81.8,True,1,0,1,1,0,1
32479,1.93,5.0,5.0,1.08,33.3,33.3,True,0,1,0,0,1,1
32480,7.08,4.7,5.0,1.43,28.6,14.3,False,0,0,0,0,0,1
32481,5.28,4.6,3.5,1.18,5.0,60.0,False,0,0,1,1,0,1
32482,4.28,5.0,,1.0,0.0,100.0,False,1,0,1,0,0,0
32483,1.52,4.5,5.0,1.0,0.0,50.0,False,0,0,0,0,0,0
32484,2.58,5.0,5.0,1.14,28.6,57.1,True,1,0,1,1,0,1
32485,4.11,4.8,5.0,1.08,16.7,50.0,False,1,0,1,1,0,0
32486,11.44,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,1,0
32487,3.53,4.6,3.7,1.0,0.0,75.0,False,0,0,0,1,0,1
32488,18.94,5.0,,1.0,0.0,100.0,True,0,0,1,0,0,0
32489,2.55,5.0,5.0,1.0,0.0,100.0,False,0,1,1,0,1,1
32490,3.11,5.0,5.0,1.09,9.1,75.8,True,0,1,1,1,0,1
32491,1.26,5.0,5.0,1.0,0.0,100.0,False,1,0,0,0,0,0
32492,18.38,5.0,5.0,1.0,0.0,0.0,False,0,1,1,1,0,1
32493,2.62,4.8,3.9,1.0,0.0,75.0,False,1,0,1,1,0,0
32494,1.1,4.9,5.0,1.0,0.0,80.7,False,1,0,1,1,0,0
32495,9.87,5.0,5.0,1.0,0.0,100.0,False,1,0,1,1,0,0
32496,6.08,5.0,5.0,1.0,0.0,100.0,True,1,0,1,0,1,0
32497,4.56,4.9,3.8,1.06,11.1,33.3,False,0,0,0,1,0,0
32498,2.78,4.9,5.0,1.13,15.4,46.2,False,0,1,1,1,0,1
32499,3.95,5.0,5.0,1.0,0.0,100.0,False,0,1,0,1,0,0
32500,1.79,5.0,5.0,1.0,0.0,0.0,False,1,0,0,0,1,0
32501,4.13,5.0,5.0,1.0,0.0,50.0,False,1,0,0,0,1,1
32502,4.01,4.0,,1.0,0.0,100.0,False,0,0,1,0,0,0
32503,6.46,5.0,5.0,1.5,33.3,0.0,True,0,1,1,0,0,1
32504,4.41,5.0,5.0,1.0,0.0,100.0,False,0,0,1,1,0,0
32505,2.3,4.5,4.5,1.0,0.0,62.5,True,0,0,1,1,0,1
32506,3.32,5.0,,1.0,0.0,100.0,False,1,0,0,0,0,0
32507,8.32,5.0,5.0,1.0,0.0,0.0,True,0,0,1,0,0,0
32508,5.14,4.7,4.4,1.0,0.0,65.2,False,0,0,0,1,0,1
32509,2.01,5.0,5.0,2.5,100.0,0.0,False,1,0,0,0,0,0
32510,14.18,5.0,5.0,1.25,100.0,100.0,False,1,0,1,0,0,0
32511,5.64,5.0,4.2,1.0,0.0,50.0,False,1,0,0,1,0,1
32512,1.9,4.6,4.9,1.05,5.8,74.4,True,1,0,0,1,0,1
32513,6.0,5.0,5.0,1.0,0.0,50.0,False,0,0,0,1,0,0
32514,1.67,5.0,5.0,1.0,0.0,50.0,False,0,0,0,1,0,0
32515,2.34,5.0,,1.0,0.0,100.0,True,0,1,0,0,1,1
32516,2.97,4.8,4.8,1.22,20.8,75.0,True,1,0,1,1,0,1
32517,4.13,5.0,4.0,1.0,0.0,33.3,True,1,0,0,1,0,0
32518,25.52,5.0,4.0,1.0,0.0,100.0,False,1,0,1,1,0,0
32519,1.5,5.0,5.0,1.0,0.0,100.0,False,1,0,0,1,0,0
32520,4.7,,,1.0,0.0,100.0,True,0,0,1,0,1,0
32521,2.49,4.7,4.8,1.01,2.9,65.7,True,0,0,1,1,0,1
32522,1.45,4.2,4.6,1.01,0.8,81.7,False,0,0,1,1,0,1
32523,9.15,5.0,2.0,1.0,0.0,0.0,False,0,0,1,0,1,0
32524,3.0,5.0,5.0,1.0,0.0,0.0,False,1,0,1,0,0,0
32525,1.9,5.0,,1.0,0.0,0.0,True,0,1,0,0,0,0
32526,1.88,4.8,4.4,1.26,22.6,96.8,False,0,0,1,1,0,1
32527,1.25,5.0,5.0,1.25,50.0,50.0,False,1,0,0,0,0,0
32528,3.57,5.0,5.0,1.14,28.6,28.6,False,0,1,1,0,1,0
32529,5.73,5.0,5.0,1.0,0.0,66.7,False,0,1,0,1,0,0
32530,2.42,4.5,4.4,1.04,7.7,73.1,False,0,0,1,1,0,1
32531,5.31,5.0,5.0,1.0,0.0,100.0,False,1,0,1,0,0,0
32532,5.32,5.0,5.0,1.25,25.0,50.0,False,0,0,1,1,0,0
32533,1.63,5.0,5.0,1.0,0.0,50.0,False,0,1,0,1,0,1
32534,3.48,4.6,3.9,1.0,0.0,44.8,False,0,0,1,1,0,1
32535,1.19,5.0,5.0,1.0,0.0,66.7,False,0,0,1,1,0,1
32536,5.85,4.8,3.7,1.25,20.0,70.0,True,0,0,0,1,0,1
32537,0.57,5.0,5.0,1.0,0.0,0.0,False,0,0,0,1,0,0
32538,4.52,5.0,,1.25,100.0,100.0,False,1,0,0,0,1,0
32539,2.14,4.8,4.8,1.0,0.0,55.6,True,0,0,0,1,0,1
32540,5.01,4.5,5.0,1.0,0.0,100.0,True,0,0,0,0,1,0
32541,6.92,5.0,,1.0,0.0,100.0,True,0,0,0,0,0,0
32542,6.63,4.8,5.0,1.19,25.0,0.0,True,1,0,0,0,1,1
32543,2.49,4.6,4.9,1.05,9.6,66.0,False,0,0,1,1,0,1
32544,2.94,4.6,4.8,1.14,17.5,47.5,True,1,0,1,1,0,1
32545,4.98,4.9,5.0,1.11,14.3,81.0,True,0,1,1,0,0,1
32546,2.07,5.0,5.0,1.63,50.0,100.0,False,0,0,0,1,0,0
32547,4.64,4.0,5.0,1.13,25.0,50.0,False,0,0,1,0,1,0
32548,2.73,4.9,4.8,1.03,7.4,70.4,False,0,1,1,1,0,1
32549,1.57,4.7,4.8,1.11,8.8,70.2,False,0,0,1,1,0,0
